time,node,iface,class,drops_per_sec
56,LER_Ingress,leri-cr2,1:2,0
56,LER_Ingress,leri-cr2,1:3,0
56,LER_Ingress,leri-cr3,1:1,0
56,LER_Ingress,leri-cr3,1:2,0
56,LER_Ingress,leri-cr3,1:3,0
56,CR1,cr1-lere,1:1,0
56,CR1,cr1-lere,1:2,0
56,CR1,cr1-lere,1:3,0
56,CR2,cr2-lere,1:1,0
56,CR2,cr2-lere,1:2,0
56,CR2,cr2-lere,1:3,0
56,CR3,cr3-lere,1:1,0
56,CR3,cr3-lere,1:2,0
56,CR3,cr3-lere,1:3,0
57,LER_Ingress,leri-cr1,1:1,34354
57,LER_Ingress,leri-cr1,1:2,17216
57,LER_Ingress,leri-cr1,1:3,8646
57,LER_Ingress,leri-cr2,1:1,0
57,LER_Ingress,leri-cr2,1:2,0
57,LER_Ingress,leri-cr2,1:3,0
57,LER_Ingress,leri-cr3,1:1,0
57,LER_Ingress,leri-cr3,1:2,0
57,LER_Ingress,leri-cr3,1:3,0
57,CR1,cr1-lere,1:1,0
57,CR1,cr1-lere,1:2,0
57,CR1,cr1-lere,1:3,0
57,CR2,cr2-lere,1:1,0
57,CR2,cr2-lere,1:2,0
57,CR2,cr2-lere,1:3,0
57,CR3,cr3-lere,1:1,0
57,CR3,cr3-lere,1:2,0
57,CR3,cr3-lere,1:3,0
59,LER_Ingress,leri-cr1,1:1,34542
59,LER_Ingress,leri-cr1,1:2,17311
59,LER_Ingress,leri-cr1,1:3,8694
59,LER_Ingress,leri-cr2,1:1,0
59,LER_Ingress,leri-cr2,1:2,0
59,LER_Ingress,leri-cr2,1:3,0
59,LER_Ingress,leri-cr3,1:1,0
59,LER_Ingress,leri-cr3,1:2,0
59,LER_Ingress,leri-cr3,1:3,0
59,CR1,cr1-lere,1:1,0
59,CR1,cr1-lere,1:2,0
59,CR1,cr1-lere,1:3,0
59,CR2,cr2-lere,1:1,0
59,CR2,cr2-lere,1:2,0
59,CR2,cr2-lere,1:3,0
